employee_id,first_name,last_name,gender,age
E01362,  Alice ,Rodriguez,Non-Binary,51
E01363,  Tom ,  Johnson , Female  ,58
E01364,Jane,WILLIAMS, Male   ,54
E01365,  Bob ,Brown,Male,49
E01366,  Jane ,Jones,Male,36
E01367,mike,  Smith ,Nonbinary,61
E01368,  Eve ,  Miller ,Non-binery,48
E01369,  john ,Martinez,Female,25
E01370,  Mike ,  Miller , Male   ,36
E01371,Eve,rodriguez, Female  ,36
E01372,  John ,Brown,Female,33
E01373,  Eve ,  Garcia ,Mail,43
E01374,  Tom ,Johnson,Femelle,56
E01375,  Bob ,Brown, Non-Binary  ,59
E01376,Sam,Johnson, Female,58
E01377,mike,Martinez,Malee,51
E01378,Mike,Jones,Non-Binary,55
E01379,Emily,Miller, Non-Binary  ,56
E01380,Laura,Smith,Femal,33
E01381,  Tom ,  Martinez ,Femal,46
E01382,TOM,Martinez,Non-Binary,38
E01383,Jane,Miller,Female,50
E01384,  Eve ,Martinez, Male  ,28
E01385,Laura,  Garcia , Female  ,57
E01386,Bob,Garcia,  Female  ,36
E01387,  Bob ,Davis,Non-Binary,38
E01388,  Tom ,Davis, Female,63
E01389,Bob,Garcia,Femelle,23
E01390,Emily,  Williams ,Female,30
E01391,  Mike ,Jones,Male,41
E01392,  Alice ,Johnson,  Female  ,23
E01393,Sam,Jones, Male  ,36
E01394,Jane,rodriguez,Male,27
E01395,  Eve ,  Martinez ,Male ,53
E01396,Sam,smith,Male,30
E01397,Eve,Martinez,Non-Binary,50
E01398,  john ,  Jones ,Male,30
E01399,Sam,Garcia,Female,57
E01400,alice,  Miller ,Mail,40
E01401,  Tom ,Rodriguez,Femelle,49
E01402,Emily,Garcia, Male  ,29
E01403,MIKE,  JONES ,Non-Binary,45
E01404,Mike,MILLER,Male,46
E01405,Emily,  SMITH , Malee  ,27
E01406,Laura,  Jones ,  Non-Binary  ,58
E01407,John,Johnson,Male,27
E01408,eve,  Brown , Female   ,27
E01409,alice,Miller, Male  ,53
E01410,Bob,  Jones ,Male,35
E01411,Sam,  Garcia ,Male,60
E01412,John,  johnson , Non-Binary  ,32
E01413,  Sam ,williams,Male,42
E01414,Alice,MILLER,Mail,31
E01415,JANE,  Johnson ,Female,46
E01416,jane,Garcia,Male ,41
E01417,John,Jones,Male,51
E01418,Tom,  Martinez ,Male,46
E01419,Alice,Smith,Male,21
E01420,  Alice ,  Martinez ,Female ,64
E01421,  Emily ,Brown,Female,52
E01422,Tom,  Johnson ,Non-Binary,45
E01423,Eve,Brown,Male ,47
E01424,  Eve ,Smith,  Non-Binary  ,38
E01425,  Bob ,Johnson,Non-Binary,62
E01426,Mike,Davis,Male ,24
E01427,JANE,  GARCIA ,Female ,52
E01428,  Eve ,Johnson, Mail  ,39
E01429,TOM,Garcia,Male,49
E01430,  Alice ,Martinez, Male,64
E01431,  Eve ,RODRIGUEZ,Femelle,27
E01432,Alice,  Miller ,Male,57
E01433,Eve,rodriguez, Male,36
E01434,  JANE ,Jones, Male  ,63
E01435,Sam,Miller,Female,20
E01436,EVE,  Miller , Non-Binary  ,22
E01437,Tom,Williams, Non-Binary  ,45
E01438,Eve,  Miller ,Male ,50
E01439,Mike,Smith,Female,27
E01440,  Jane ,rodriguez, Male,62
E01441,  TOM ,Martinez,Femal,27
E01442,Emily,GARCIA,Male,54
E01443,Tom,Jones,Femelle,58
E01444,Mike,Miller,Female,47
E01445,  Sam ,Jones,Non-Binary,23
E01446,Jane,  Martinez , Male  ,35
E01447,  Emily ,JONES,Non-Binary,32
E01448,Mike,Martinez,Non-Binary ,39
E01449,  Mike ,  Miller , Female  ,24
E01450,john,Martinez,Male,56
E01451,  Jane ,  Miller ,Female,39
E01452,Tom,WILLIAMS,Femal,43
E01453,Alice,williams,Female,55
E01454,Sam,Martinez,Male,53
E01455,Alice,Williams,Male,64
E01456,Tom,garcia,Femal,53
E01457,tom,  Garcia ,Male,38
E01458,  Jane ,Williams,Female ,36
E01459,  Tom ,williams, Male  ,24
E01460,John,Davis,Male ,44
E01461,emily,Davis,Non-Binary,37
E01462,  Tom ,Miller, Female,27
E01463,Alice,Martinez, Non-Binary,46
E01464,Tom,Brown,Non-Binary,34
E01465,JOHN,  Brown ,Femelle,64
E01466,  Eve ,Williams,Female,32
E01467,Eve,Jones,Male,35
E01468,Mike,WILLIAMS,Femelle,41
E01469,sam,Davis,Non-Binary,39
E01470,BOB,Miller, Non-Binary  ,32
E01471,  Emily ,  Williams , Female,39
E01472,laura,Rodriguez, Non-Binary,21
E01473,  Mike ,  jones , Male,54
E01474,Sam,Rodriguez,Non-binery,38
E01475,Eve,  Miller ,Mail,64
E01476,Alice,miller,  Non-Binary  ,56
E01477,laura,Garcia,Male,25
E01478,Sam,  johnson , Male  ,33
E01479,Sam,Rodriguez,Femelle,23
E01480,Mike,Garcia, Male  ,41
E01481,Laura,DAVIS,Female,58
E01482,NONE,smith,Non-Binary,55
E01483,bob,Jones, Non-Binary  ,53
E01484,JANE,Smith, Non-Binary  ,46
E01485,Laura,Martinez,Male ,26
E01486,  Jane ,Davis,Non-Binary,22
E01487,JOHN,  DAVIS ,Non-Binary ,52
E01488,Eve,Smith,Female,21
E01489,John,Rodriguez,Female,61
E01490,  Tom ,Johnson,  Non-Binary  ,35
E01491,Jane,RODRIGUEZ, Non-Binary,44
E01492,Tom,Smith,Male,34
E01493,Alice,  Martinez , Male  ,43
E01494,Emily,Rodriguez,Non-Binary,42
E01495,Alice,  Brown , Female,50
E01496,Laura,RODRIGUEZ,Non-Binary,33
E01497,  Sam ,Miller,Male,33
E01498,  Eve ,garcia,Female,25
E01499,  JANE ,Jones,Female,33
E01500,  Mike ,rodriguez,Male,36
E01501,Emily,johnson,Non-Binary,37
E01502,Bob,JOHNSON, Non-binery  ,39
E01503,  Bob ,rodriguez, Non-Binary  ,36
E01504,  Bob ,Williams,Male,35
E01505,  Jane ,Davis,Female,59
E01506,Bob,rodriguez,Mail,58
E01507,John,  davis ,Non-Binary,51
E01508,  Emily ,Brown, Male  ,63
E01509,John,smith,Femal,28
E01510,Sam,Brown,Malee,46
E01511,Emily,Rodriguez,Non-Binary,52
E01512,john,Johnson,Female ,29
E01513,  Emily ,Williams,Male,36
E01514,Sam,  Martinez ,Male,55
E01515,  TOM ,Davis,Femelle,36
E01516,  Jane ,Garcia,Female,37
E01517,jane,Davis, Non-Binary  ,42
E01518,bob,miller,Female,53
E01519,Alice,Jones, Non-Binary  ,27
E01520,Bob,  Rodriguez ,  Male  ,32
E01521,Laura,BROWN, Non-Binary  ,42
E01522,John,  Garcia ,Male ,39
E01523,Emily,Johnson,Female ,41
E01524,alice,Johnson, Male  ,42
E01525,SAM,Johnson,Female,60
E01526,  Laura ,  Martinez ,Malee,54
E01527,Sam,Miller,Male,22
E01528,Jane,Johnson, Male  ,53
E01529,Jane,johnson,Male,52
E01530,Bob,Rodriguez,Non-Binary,36
E01531,John,  Miller ,Malee,64
E01532,Alice,Williams,Non-Binary,38
E01533,None,  Williams , Female  ,49
E01534,LAURA,Miller,Female,42
E01535,Laura,  Jones , Non-Binary,34
E01536,Bob,Martinez,Female,33
E01537,Jane,  Garcia ,Female,21
E01538,Bob,davis, Mail  ,58
E01539,  Emily ,Rodriguez,Male,37
E01540,ALICE,Smith,Male,25
E01541,  john ,Williams, Non-Binary  ,51
E01542,TOM,Miller,Non-Binary ,40
E01543,Mike,  Garcia ,Female,59
E01544,MIKE,Miller,Malee,47
E01545,  bob ,Davis,Mail,46
E01546,  Emily ,Garcia,Non-Binary,21
E01547,Alice,Williams,Male,52
E01548,Eve,Johnson,Non-Binary,35
E01549,  Mike ,Miller, Malee  ,58
E01550,Alice,Smith,Female,42
E01551,John,Williams, Female  ,62
E01552,Sam,  Brown ,Female,32
E01553,  Emily ,Smith,Malee,21
E01554,Jane,Jones,Non-Binary,33
E01555,ALICE,Martinez,Female,57
E01556,John,Williams,Female,60
E01557,eve,Johnson, Female   ,47
E01558,Tom,Williams, Non-Binary  ,26
E01559,Jane,DAVIS,Non-binery,37
E01560,  tom ,Garcia,Male,60
E01561,Eve,Miller, Female  ,55
E01562,  John ,Garcia,Non-Binary,60
E01563,  Mike ,Garcia, Male  ,55
E01564,  Tom ,Williams,Female,63
E01565,jane,Davis,Nonbinary,23
E01566,BOB,Miller,Nonbinary,49
E01567,  Laura ,miller, Male  ,43
E01568,  Alice ,  Garcia ,Female,39
E01569,Mike,Jones, Femal  ,50
E01570,  Tom ,Martinez, Non-Binary  ,43
E01571,sam,Davis,Female,26
E01572,  Alice ,Jones,Male,45
E01573,Bob,Rodriguez, Non-Binary  ,32
E01574,  Eve ,Rodriguez,Non-Binary,27
E01575,  Laura ,Smith, Male   ,24
E01576,John,  Garcia ,Non-Binary,63
E01577,Bob,  Miller ,Male ,32
E01578,  Bob ,Williams, Female  ,48
E01579,Eve,Miller,Non-Binary,39
E01580,Emily,Miller,Male ,33
E01581,  Eve ,Johnson, Male  ,51
E01582,emily,Miller,Femelle,46
E01583,Emily,smith,Male,44
E01584,  Mike ,Jones,Non-Binary,23
E01585,  Mike ,Rodriguez,Non-Binary ,40
E01586,Jane,MILLER,Female,37
E01587,Tom,Miller,Female,58
E01588,Tom,Johnson,Female,34
E01589,John,Davis, Male  ,57
E01590,Tom,  williams ,Non-Binary,43
E01591,  Mike ,  Davis ,Non-binery,27
E01592,jane,WILLIAMS,Non-Binary,47
E01593,Jane,Martinez, Female  ,40
E01594,  EMILY ,Miller,Non-Binary,35
E01595,Eve,Johnson,Mail,35
E01596,John,Brown,Male,54
E01597,Emily,GARCIA, Non-Binary   ,36
E01598,  Eve ,Rodriguez,Female,28
E01599,Tom,Jones,Non-Binary,54
E01600,Emily,  Rodriguez ,Male,48
E01601,ALICE,Jones,Male,58
E01602,  Tom ,  Martinez , Male  ,37
E01603,Eve,  Davis , Non-Binary  ,31
E01604,John,smith,Male,38
E01605,  eve ,Miller, Female  ,41
E01606,  EMILY ,Brown, Nonbinary  ,34
E01607,Emily,  Jones , Non-Binary  ,20
E01608,Bob,Garcia,Malee,21
E01609,John,Jones, Male  ,27
E01610,  Sam ,  Smith , Female   ,41
E01611,Tom,  Rodriguez , Non-Binary  ,44
E01612,Jane,Johnson, Male  ,21
E01613,John,  RODRIGUEZ ,Female,28
E01614,  Jane ,  Martinez , Male  ,28
E01615,  JOHN ,Johnson,  Non-Binary  ,32
E01616,  John ,  rodriguez , Male  ,25
E01617,EVE,garcia,Non-Binary,49
E01618,John,  Rodriguez ,Male,34
E01619,Bob,  Garcia ,Non-Binary,34
E01620,Sam,  GARCIA , Female  ,26
E01621,Emily,Johnson,Non-Binary,30
E01622,Laura,Davis,Femelle,59
E01623,  Jane ,Williams,Non-Binary,57
E01624,Emily,  Miller ,Female,59
E01625,Laura,Jones, Mail  ,21
E01626,  Sam ,williams,  Non-Binary  ,58
E01627,Sam,Smith, Male,29
E01628,Jane,Davis,Female,63
E01629,Jane,Williams,Non-Binary,36
E01630,Sam,Johnson,Nonbinary,26
E01631,Laura,Smith,Male,59
E01632,John,Brown, Non-binery  ,58
E01633,  Tom ,Davis, Non-Binary  ,23
E01634,  Alice ,Williams,Malee,54
E01635,Emily,  Smith ,Non-Binary,55
E01636,Eve,Brown,Male,50
E01637,Emily,Rodriguez, Malee  ,44
E01638,Eve,SMITH,Male,42
E01639,  None ,  johnson , Male   ,32
E01640,Eve,  Rodriguez , Male  ,37
E01641,  Jane ,  Johnson , Female  ,40
E01642,Tom,  williams ,Femal,20
E01643,Tom,  Miller , Male   ,55
E01644,Jane,  Williams , Female,27
E01645,  Bob ,Rodriguez,Female,40
E01646,  laura ,  Garcia , Non-Binary  ,62
E01647,Bob,  Williams ,Malee,40
E01648,Bob,Rodriguez,Female ,46
E01649,Emily,Smith, Non-Binary  ,38
E01650,  sam ,Martinez, Non-Binary  ,42
E01651,  Emily ,  Williams ,Male ,62
E01652,SAM,Smith,Male,54
E01653,ALICE,  Johnson ,Nonbinary,59
E01654,  Eve ,Davis,Male,61
E01655,  Sam ,MILLER, Male  ,24
E01656,Jane,Johnson, Non-binery  ,60
E01657,EMILY,JOHNSON,Non-Binary,27
E01658,  Laura ,  rodriguez ,Male,30
E01659,EVE,  Garcia , Female  ,35
E01660,Alice,JONES,Malee,58
E01661,sam,Martinez,Femelle,43
E01662,Alice,Garcia,Non-Binary,40
E01663,Laura,  Rodriguez ,  Female  ,42
E01664,bob,Miller,Non-Binary,57
E01665,Tom,  Martinez ,Male,27
E01666,None,  Martinez ,Male,26
E01667,Mike,Rodriguez,Non-Binary,21
E01668,Laura,Brown,Non-Binary ,49
E01669,alice,  Johnson , Non-Binary   ,32
E01670,Jane,Davis,Male ,42
E01671,Emily,Brown, Male,48
E01672,  None ,  Rodriguez , Female  ,57
E01673,alice,Brown, Non-Binary,56
E01674,Emily,Davis,Femal,39
E01675,mike,  RODRIGUEZ ,Mail,52
E01676,Tom,Rodriguez, Female,48
E01677,Eve,  Martinez ,Female,34
E01678,  Alice ,BROWN,Male,42
E01679,Sam,Smith, Male  ,61
E01680,  Alice ,Williams,Nonbinary,22
E01681,  ALICE ,  Rodriguez ,Female,56
E01682,EMILY,Brown,Mail,48
E01683,John,Jones, Male  ,64
E01684,  Laura ,Miller,Female,27
E01685,John,  Jones , Male  ,41
E01686,  Mike ,Brown,Non-Binary,48
E01687,Sam,JOHNSON,Non-Binary,21
E01688,tom,Johnson,Femelle,60
E01689,Bob,  Brown ,Non-Binary,64
E01690,Mike,  Martinez ,Malee,20
E01691,Bob,  Martinez ,Male,63
E01692,Bob,Rodriguez, Male  ,39
E01693,  Tom ,Davis,Male,40
E01694,Jane,Williams,Femelle,56
E01695,John,Rodriguez,Non-Binary,27
E01696,ALICE,  JONES , Non-Binary,46
E01697,Eve,Williams, Male  ,54
E01698,Bob,  Jones ,Female,25
E01699,  sam ,Martinez,Male,64
E01700,MIKE,BROWN, Male,63
E01701,Jane,Davis,Female,38
E01702,Bob,Jones,Female,37
E01703,Jane,  Martinez ,Malee,20
E01704,Jane,  Davis ,Non-Binary ,44
E01705,Bob,  Rodriguez ,Malee,46
E01706,Emily,brown,  Non-Binary  ,26
E01707,Laura,  MILLER , Non-Binary   ,63
E01708,Sam,  JOHNSON , Female  ,61
E01709,  Alice ,garcia,Femal,48
E01710,  Alice ,Davis,Male,50
E01711,Sam,  Miller , Non-Binary  ,63
E01712,  Emily ,  MILLER ,Non-Binary,62
E01713,ALICE,Davis,Mail,55
E01714,JANE,Miller, Male  ,38
E01715,  Tom ,  Jones , Male  ,25
E01716,Mike,Miller,Female,44
E01717,  John ,Martinez,Malee,50
E01718,Alice,  williams ,Malee,28
E01719,sam,  Jones , Non-Binary,39
E01720,Tom,Miller,Male,29
E01721,  Bob ,  Rodriguez , Nonbinary  ,56
E01722,Laura,  Johnson ,Non-Binary,46
E01723,Sam,Brown,Female,32
E01724,  Jane ,Miller,Male,60
E01725,  Laura ,Smith,Male,21
E01726,Mike,JOHNSON, Non-Binary  ,40
E01727,MIKE,  Rodriguez ,Female ,52
E01728,Emily,Martinez, Female  ,43
E01729,Eve,Miller, Male  ,63
E01730,  Emily ,Martinez,Non-Binary,61
E01731,Tom,Miller,Male,53
E01732,Laura,Garcia, Male,28
E01733,  none ,  Williams , Male  ,21
E01734,Bob,Martinez, Male  ,49
E01735,  Jane ,  williams , Non-Binary  ,41
E01736,Laura,johnson,Female,30
E01737,  Emily ,  Garcia ,Male,62
E01738,John,Brown,Malee,36
E01739,Eve,Jones,Male,55
E01740,Eve,Williams,Male,32
E01741,Jane,Garcia, Female  ,26
E01742,Alice,Williams, Female,35
E01743,mike,Davis, Female  ,52
E01744,Mike,Rodriguez,Female,64
E01745,John,Brown,Male,20
E01746,  Tom ,Rodriguez, Non-binery  ,30
E01747,Tom,Miller,Female,25
E01748,Bob,Williams,Female,39
E01749,  LAURA ,Miller,Male,54
E01750,Sam,Smith, Mail  ,63
E01751,Alice,  Williams , Malee  ,56
E01752,Emily,Garcia, Male  ,60
E01753,Sam,  Brown ,Non-Binary,45
E01754,  Sam ,MILLER, Nonbinary  ,31
E01755,EVE,Williams, Female   ,49
E01756,  John ,Smith,Non-Binary,47
E01757,  Mike ,  RODRIGUEZ , Female  ,46
E01758,Bob,garcia,Femelle,61
E01759,  Tom ,Davis,Non-binery,38
E01760,  John ,  Williams ,Female,24
E01761,  Eve ,Davis, Male  ,24
E01762,EMILY,johnson, Female   ,60
E01763,Bob,Brown,Mail,46
E01764,  EVE ,  Williams , Non-Binary   ,47
E01765,  Mike ,  Martinez , Non-Binary  ,45
E01766,Mike,Smith, Female  ,46
E01767,Mike,Miller,Mail,61
E01768,John,Martinez,Female,40
E01769,john,Johnson,Non-Binary ,20
E01770,TOM,brown, Femal  ,47
E01771,Tom,Rodriguez, Female  ,34
E01772,  Emily ,  Garcia ,Mail,36
E01773,bob,  Davis , Nonbinary  ,45
E01774,Jane,Johnson, Female,39
E01775,Jane,  Miller ,Malee,44
E01776,Eve,  Garcia ,Female ,32
E01777,Mike,  Rodriguez ,Male,52
E01778,  BOB ,  Miller ,Male,44
E01779,sam,smith, Female  ,27
E01780,John,  Davis ,Non-binery,24
E01781,Laura,Martinez,Non-Binary,25
E01782,Alice,WILLIAMS,Male,42
E01783,  Emily ,Johnson,Nonbinary,49
E01784,Mike,WILLIAMS,  Male  ,33
E01785,  Mike ,Garcia, Non-Binary  ,42
E01786,Mike,  Williams ,Female,30
E01787,john,Martinez,Non-Binary,50
E01788,John,Jones,Male,25
E01789,ALICE,GARCIA,Male,30
E01790,  Sam ,Davis,Nonbinary,32
E01791,Bob,Miller, Female  ,31
E01792,Mike,Davis,Male,21
E01793,Jane,Williams,Male,54
E01794,Tom,  brown ,Male,55
E01795,Jane,  Garcia ,Malee,36
E01796,EVE,miller, Male   ,47
E01797,jane,  Rodriguez , Female  ,47
E01798,EVE,Smith, Non-Binary,41
E01799,Laura,Davis, Femelle  ,57
E01800,TOM,  davis ,Female,26
E01801,Jane,garcia,Malee,34
E01802,LAURA,Brown,Female,51
E01803,Emily,Williams,Male,30
E01804,Bob,Williams,Female,43
E01805,  laura ,Garcia,  Male  ,22
E01806,  Bob ,Davis,Male,42
E01807,  Jane ,  Miller , Female  ,25
E01808,  Sam ,Smith,Femelle,21
E01809,Laura,Garcia, Non-Binary,33
E01810,  Tom ,Miller,Non-Binary,60
E01811,jane,Miller,Non-Binary,37
E01812,  Mike ,  RODRIGUEZ , Femal  ,63
E01813,John,Martinez,Female,50
E01814,  Laura ,Jones, Male  ,32
E01815,tom,  Smith ,Non-Binary,45
E01816,Emily,Johnson, Male  ,63
E01817,Mike,Brown,Male,31
E01818,  Emily ,  Jones ,Male,37
E01819,Jane,Rodriguez,Malee,28
E01820,  John ,SMITH, Non-Binary  ,40
E01821,Laura,Williams,Mail,59
E01822,  Laura ,Jones,Female,62
E01823,Sam,  WILLIAMS , Female  ,43
E01824,SAM,Brown,Female,53
E01825,Jane,williams, Non-Binary  ,27
E01826,  jane ,Brown, Male,63
E01827,John,  Smith ,  Non-Binary  ,52
E01828,Sam,DAVIS,  Male  ,42
E01829,TOM,Brown, Non-Binary  ,32
E01830,  TOM ,Miller, Non-Binary   ,33
E01831,john,Johnson, Mail  ,33
E01832,TOM,  Johnson ,  Non-Binary  ,35
E01833,Eve,Garcia,Male,57
E01834,  bob ,Johnson,Female,58
E01835,John,Garcia, Female  ,45
E01836,John,Johnson,Female ,45
E01837,alice,Brown,Non-Binary,20
E01838,mike,Miller,Female,51
E01839,  Mike ,Davis, Male  ,34
E01840,Eve,  Williams , Female   ,42
E01841,SAM,Rodriguez,Female,37
E01842,  Jane ,  Johnson ,Non-Binary,49
E01843,JANE,  Davis ,Male,32
E01844,Emily,davis,Nonbinary,43
E01845,  Eve ,Brown,Non-Binary,49
E01846,John,Smith,Male,21
E01847,Eve,  Smith ,Non-Binary,38
E01848,Eve,Johnson, Malee  ,63
E01849,  Eve ,Rodriguez,Female,44
E01850,Mike,johnson,Malee,33
E01851,Eve,johnson, Male  ,25
E01852,Bob,Garcia, Male  ,31
E01853,  jane ,  Miller , Non-Binary  ,39
E01854,Emily,Miller,Malee,42
E01855,Bob,Rodriguez,Male ,49
E01856,EMILY,Garcia,Male ,49
E01857,  Alice ,Davis,Female,57
E01858,Emily,garcia,Male,49
E01859,  JANE ,Johnson,Non-Binary ,60
E01860,  Jane ,Smith,Male,49
E01861,EVE,Jones,Male,55
E01862,  Laura ,Rodriguez,Female,53
E01863,  Alice ,Davis,Mail,35
E01864,  John ,Brown,Non-Binary,43
E01865,  Tom ,Jones,Male,33
E01866,  EMILY ,Jones, Non-Binary,45
E01867,Laura,GARCIA,Female,27
E01868,  Eve ,WILLIAMS,Male,33
E01869,  Mike ,JONES,Female,50
E01870,John,  JOHNSON ,Malee,21
E01871,Sam,martinez,Non-binery,23
E01872,  Laura ,  smith ,Femal,20
E01873,  Mike ,  Smith ,  Male  ,39
E01874,Alice,  Martinez ,Non-Binary,33
E01875,Eve,Miller,Female ,59
E01876,John,Johnson,Male,44
E01877,John,  Brown ,Female,44
E01878,John,Jones,Mail,22
E01879,alice,  Miller ,Non-Binary,24
E01880,Emily,johnson,Nonbinary,57
E01881,  Sam ,Garcia,Femelle,45
E01882,  Alice ,Smith,Female,59
E01883,Tom,  Miller ,Male,57
E01884,  Sam ,  Rodriguez , Non-Binary  ,57
E01885,Jane,JONES, Male  ,23
E01886,Eve,  Jones , Non-Binary,26
E01887,Alice,  BROWN ,Female,49
E01888,  Mike ,  Williams , Male  ,49
E01889,Sam,  Rodriguez ,Male,38
E01890,  Tom ,Jones,Non-Binary,58
E01891,Jane,Davis, Male,54
E01892,Emily,Rodriguez,Non-Binary,59
E01893,MIKE,Jones,Female ,52
E01894,  Sam ,Martinez,Mail,52
E01895,Eve,Rodriguez,Nonbinary,33
E01896,  Mike ,  johnson ,Femal,57
E01897,Jane,Rodriguez,Non-Binary,29
E01898,Mike,Brown,Mail,47
E01899,Bob,GARCIA, Non-binery  ,33
E01900,laura,Garcia, Malee  ,55
E01901,emily,garcia,Female,57
E01902,Jane,Johnson,Female,35
E01903,Mike,  Miller ,Non-Binary,40
E01904,laura,Garcia, Male  ,47
E01905,Laura,Smith,Male,52
E01906,Mike,  Johnson ,Malee,25
E01907,  Eve ,Miller,Nonbinary,60
E01908,Bob,  Smith , Male  ,42
E01909,  Alice ,Smith, Mail  ,63
E01910,Bob,Smith, Male  ,22
E01911,  MIKE ,  Davis ,Male,62
E01912,  EMILY ,  Brown , Non-Binary  ,54
E01913,alice,Brown, Non-Binary  ,33
E01914,Jane,Johnson,Male ,21
E01915,Bob,  Smith , Male  ,48
E01916,  Mike ,  MARTINEZ ,Female,23
E01917,Bob,Rodriguez,Female,45
E01918,Alice,MILLER,Male,31
E01919,Tom,Brown, Male  ,21
E01920,  sam ,Garcia,Femelle,36
E01921,  Bob ,Johnson,Female ,54
E01922,Jane,  Miller ,Male,29
E01923,Jane,Johnson,Non-Binary,41
E01924,John,  Martinez , Non-Binary  ,60
E01925,Bob,  Davis , Male  ,62
E01926,Sam,DAVIS,Male,40
E01927,eve,Smith,Female ,34
E01928,Laura,Davis,Female,54
E01929,Sam,Johnson, Non-Binary,40
E01930,  Laura ,Garcia, Male,40
E01931,Laura,SMITH, Female,40
E01932,Tom,Jones,Nonbinary,63
E01933,  JOHN ,Miller, Non-binery  ,51
E01934,Sam,Martinez,Non-Binary,24
E01935,  SAM ,Smith,Female,58
E01936,  Tom ,Johnson,Female,28
E01937,Bob,Miller,Male,37
E01938,bob,Garcia,Male,40
E01939,  Bob ,  williams ,Non-Binary,27
E01940,Emily,martinez,Non-Binary,63
E01941,  Laura ,Johnson,Female,53
E01942,Emily,martinez,Female,29
E01943,John,brown,Male,60
E01944,Tom,  Williams ,Malee,43
E01945,Sam,Miller, Male  ,59
E01946,Laura,  Davis , Female  ,42
E01947,  None ,Johnson,Non-Binary,51
E01948,  Emily ,Martinez, Male,52
E01949,Mike,Miller,Mail,57
E01950,  Emily ,Davis,Female ,63
E01951,eve,Garcia,Mail,53
E01952,Sam,Garcia,Non-Binary,30
E01953,Eve,Martinez, Female  ,50
E01954,  SAM ,Smith,Male ,37
E01955,  tom ,Brown,Male,42
E01956,Sam,Smith, Female  ,41
E01957,Eve,Brown,Femal,62
E01958,Sam,Johnson, Male   ,37
E01959,Tom,  JONES , Non-binery  ,59
E01960,  Tom ,Martinez,  Female  ,60
E01961,  John ,rodriguez,  Non-Binary  ,58
E01962,  Sam ,MARTINEZ, Male  ,39
E01963,mike,  Williams ,Non-Binary,32
E01964,bob,Davis, Mail  ,64
E01965,  JANE ,  Williams ,Male ,20
E01966,tom,Garcia,Male,23
E01967,Alice,Brown,Male,43
E01968,Bob,Davis,Non-Binary,55
E01969,laura,garcia,Mail,55
E01970,  SAM ,Davis,Male,64
E01971,  Eve ,Smith,Non-binery,21
E01972,Jane,  Garcia ,Female,47
E01973,Alice,  Smith ,Non-Binary,45
E01974,  bob ,Smith,Non-Binary,42
E01975,Sam,  Davis , Non-Binary  ,34
E01976,  JOHN ,miller,Male,55
E01977,laura,  Williams ,Male,46
E01978,Jane,Garcia,Male,25
E01979,  Mike ,Rodriguez,Female,54
E01980,John,Miller,Male ,58
E01981,  Alice ,  Williams , Female  ,57
E01982,Jane,Garcia,Male,54
E01983,John,Brown,Non-Binary,55
E01984,  Laura ,Williams, Mail  ,29
E01985,Mike,Rodriguez,Femal,49
E01986,John,  Martinez ,Female,60
E01987,Emily,  Johnson ,Male,57
E01988,mike,Smith, Non-Binary,48
E01989,Alice,Johnson,Male,62
E01990,LAURA,Miller,Mail,58
E01991,Sam,Martinez, Malee  ,23
E01992,Eve,  Smith ,Non-Binary,24
E01993,Eve,Garcia,Female,23
E01994,  eve ,Miller,Non-Binary,55
E01995,Jane,  Rodriguez ,Female,64
E01996,Alice,  Davis , Femelle  ,35
E01997,  Laura ,Garcia,Female ,44
E01998,Mike,  Williams ,Non-binery,33
E01999,Jane,Davis,Male ,30
E02000,Alice,  Miller , Male  ,48
E02001,Sam,Williams, Malee  ,53
E02002,Emily,  Rodriguez ,Mail,41
E02003,  Laura ,Johnson,Male,33
E02004,Eve,  Williams , Non-Binary  ,43
E02005,John,  Johnson ,Nonbinary,58
E02006,  laura ,SMITH,Non-Binary,45
E02007,Tom,Brown, Non-Binary,62
E02008,Alice,Jones,Non-Binary,55
E02009,  Bob ,Garcia, Non-Binary,58
E02010,sam,Jones,Non-Binary,35
E02011,Emily,Smith, Male  ,57
E02012,  Sam ,  Williams ,Female,51
E02013,Laura,Smith,Non-Binary,25
E02014,Bob,Jones, Female  ,53
E02015,Tom,  Jones ,Non-Binary,27
E02016,Mike,Garcia,Non-Binary,49
E02017,John,  Davis ,Male,46
E02018,Bob,  MARTINEZ , Femelle  ,26
E02019,Alice,Smith,Male,46
E02020,  Eve ,  Brown ,Male,44
E02021,Tom,Martinez,Female,60
E02022,  john ,smith,Male,34
E02023,Emily,rodriguez,Non-Binary,44
E02024,  Eve ,  miller , Non-Binary  ,41
E02025,laura,  Miller , Non-Binary  ,37
E02026,Bob,Jones, Non-Binary  ,31
E02027,John,  Miller ,Non-binery,42
E02028,JANE,JOHNSON,Male,64
E02029,Mike,Brown,Male,58
E02030,Mike,  Miller ,Non-binery,44
E02031,Tom,williams, Nonbinary  ,29
E02032,Emily,Johnson,Male,49
E02033,  Tom ,martinez, Femal  ,29
E02034,  Jane ,Johnson, Male  ,53
E02035,Alice,Smith,Male,32
E02036,Emily,Jones, Male  ,48
E02037,SAM,  Garcia , Male,57
E02038,Alice,Garcia,Male,60
E02039,Emily,Rodriguez,Female,64
E02040,  Emily ,Brown, Non-Binary  ,28
